age,gender,security_no,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,tenure_days
34,1,SYHL0W3,1,5,0.0,2,1,0,7.0,164.02,11926.29,28.0,668.89,1,0,0,1,7,1,494
64,0,0IKXI14,3,4,0.0,1,3,2,13.0,44.02,19285.47,16.0,845.33,0,1,0,1,6,0,523
19,0,Q80Q51P,1,0,1.0,1,1,0,17.0,30.61,1820.96,16.0,598.63,1,0,0,1,3,1,198
40,0,92GDE8R,1,5,1.0,2,1,2,18.0,34.5,43352.28,0.0,762.84,0,1,0,1,3,0,565
55,1,O83DYJN,0,4,0.0,0,1,1,1.0,33.53,30954.48,25.0,751.36,1,0,1,4,3,0,713
49,1,D5E2IA0,0,5,0.0,0,2,2,11.0,752.57,41196.81,16.0,783.75,1,1,0,1,6,0,985
63,1,MKFN6JC,1,5,1.0,1,2,0,17.0,183.31,31001.74,21.0,788.83,0,1,0,1,2,0,996
35,0,UCA10I9,3,0,0.0,1,0,1,12.0,551.35,4218.5,0.0,575.59,1,1,1,0,3,1,987
41,1,2TTRHP4,2,2,0.0,1,3,2,12.0,407.79,42853.51,0.230412329,677.47,1,0,1,2,2,1,511
61,1,1DHX2RI,0,3,0.0,1,2,0,18.0,150.29,28292.83,16.0,796.36,1,0,0,1,7,0,351
49,1,R8Y087A,3,2,1.0,2,1,2,4.0,34.0,34399.7,14.0,102.9843568,1,0,0,1,2,1,119
18,0,D2HQTK2,0,1,0.0,1,2,2,12.0,34.9,10011.46,22.0,1072.983609,1,0,1,4,0,0,845
17,0,C1B7010,0,0,0.0,2,2,0,3.0,42.74,31218.16,5.0,710.79,1,0,1,2,3,1,381
45,1,4IXRUVD,0,1,1.0,2,1,0,15.0,1444.918476,47660.41,0.0,399.8147413,1,1,0,1,2,0,635
50,0,A0DW9B3,1,0,0.0,2,2,2,5.0,182.04,41908.87,25.0,601.34,1,0,0,1,3,1,844
54,1,GUKU2Y2,2,1,0.0,0,0,1,3.0,265.74,77091.97,16.0,756.7,0,1,0,1,6,0,385
43,1,AXFZXRN,0,1,0.0,2,1,0,14.0,91.01,1241.17,21.0,697.62,1,0,1,0,0,0,1062
40,1,2DWZF4C,0,1,0.0,2,1,2,18.0,258.51,44425.2,27.0,614.65,0,1,1,3,1,1,532
36,0,SSC6739,1,4,1.0,3,1,2,15.0,192.97,7935.61,19.0,743.92,0,1,1,0,7,0,1029
39,2,9WVQ06F,0,0,0.0,1,3,2,18.0,789.99,2394.36,23.0,597.29,1,1,0,1,0,1,211
50,1,VU6NTZM,2,2,1.0,2,2,0,12.0,31.76,16271.18,24.0,639.08,0,1,1,3,0,1,393
62,0,XGW75NH,1,3,0.0,1,2,0,4.0,34.24,20315.06,25.0,774.93,0,1,1,0,1,0,805
13,1,GXFI52C,2,5,1.0,2,1,2,18.0,147.26,12364.25,5.0,782.74,1,0,1,0,1,0,726
41,1,TV7RTVU,0,2,0.0,0,2,2,2.0,113.07,28563.24,20.0,553.5144608,1,0,0,1,1,1,317
46,0,DZUOODE,1,2,0.0,0,2,0,15.0,54.49,49221.94,22.0,697.62,1,0,1,2,0,1,647
50,0,HCVHK09,1,5,0.0,0,2,1,20.0,149.87,45272.21,16.0,661.63,1,0,0,1,7,1,10
35,0,RMZUZGC,1,5,0.0,2,2,0,16.0,75.22,48939.09,26.0,628.26,0,1,0,1,1,1,370
48,0,HKWB7BP,2,2,1.0,2,3,1,11.0,109.39,10522.28,7.0,624.27,1,0,1,3,0,1,554
53,1,IK8C8RN,0,4,0.0,1,0,2,13.0,221.79,98378.73,10.0,734.57,0,1,0,1,5,0,494
18,1,SYDFF3C,0,5,0.0,2,2,2,5.0,446.81,47558.9,27.0,749.93,1,0,1,2,1,0,192
42,1,FL3ZB79,0,3,0.0,1,2,2,17.0,30.32,5403.21,22.0,798.25,0,1,0,1,3,0,1089
17,1,TE9J6SP,3,5,1.0,1,3,1,17.0,31.63,10277.66,31.84344677,708.47,0,1,0,1,0,0,996
48,1,OVEABOF,1,4,0.0,1,2,0,15.0,52.95,28427.91,21.0,716.98,1,0,1,0,2,0,879
46,1,1NXZYEG,0,1,0.0,1,1,2,18.0,473.63,12178.05,15.0,756.45,0,1,1,3,2,0,451
29,1,XIQYRNI,0,0,1.0,2,2,0,8.0,528.63,42653.47,8.0,602.75,1,0,1,2,0,1,249
13,1,ILOB31C,1,3,0.0,0,2,1,15.0,31.86,96916.83,31.59250677,786.11,0,1,0,1,8,0,375
60,0,SM2PCBE,0,5,1.0,2,1,0,8.0,84.49,36993.22,11.0,614.4,1,0,1,0,0,0,733
53,1,4IRCL57,1,4,1.0,2,3,0,13.0,1014.73,83142.29,7.0,702.83,1,1,1,4,6,0,583
49,1,WTYQ694,0,2,1.0,1,3,1,10.0,42.19,37363.15,0.0,674.99,0,1,1,2,0,1,394
12,1,X6NMHRR,1,5,0.0,0,2,1,12.0,257.72,45771.17,15.0,1221.121782,0,1,0,1,3,0,352
33,0,47XG9WV,3,4,0.0,1,0,0,8.0,400.41,5519.76,29.0,767.42,1,0,1,4,2,0,677
16,1,VDBEE9Z,1,2,0.0,1,2,0,8.0,1089.05,22842.77,26.0,585.1,1,1,0,1,2,1,94
56,1,ZPWKP6D,3,3,1.0,0,0,2,13.0,1183.86,19618.91,28.0,703.92,1,0,1,2,3,0,3
46,0,8Y3PP7P,2,3,1.0,1,1,0,15.0,55.09,11732.5,7.0,742.96,0,1,1,2,0,0,763
17,1,SS2X5CC,0,0,1.0,1,1,0,7.0,569.34,8689.02,25.0,1041.70455,1,0,1,3,3,1,317
10,0,N2VMGM8,0,2,0.0,0,2,2,16.0,31.95,33340.83,6.0,619.55,0,1,0,1,1,1,68
13,1,DJL1LSO,1,2,1.0,0,3,1,15.0,31.41,24481.31,19.0,655.31,1,0,0,1,2,1,149
53,0,KL7881W,3,0,1.0,0,0,0,13.0,523.4,10884.98,25.0,682.07,0,1,0,1,0,1,1
61,1,CKFORJ7,3,2,0.0,1,1,1,13.0,492.18,11392.97,10.0,648.41,0,1,0,1,0,1,340
29,1,BJPWWZ7,1,1,1.0,1,2,1,13.0,0.0,49580.09,25.0,781.81,1,0,1,2,0,0,1033
59,1,37I3S36,2,3,0.0,1,3,2,15.0,32.53,40116.1,13.0,444.7142245,1,0,1,3,5,0,391
16,0,D96FMHM,1,4,1.0,2,2,1,8.0,52.92,1076.12,8.0,728.25,0,1,0,1,1,0,617
18,1,9SRDHG6,0,5,0.0,0,2,0,14.0,183.36,24233.65,14.0,1006.684799,1,0,1,3,3,1,10
32,1,GC49TA5,0,0,1.0,2,2,2,19.0,79.13,17093.87,17.0,669.87,0,1,1,0,1,1,121
12,1,UQINTVB,1,2,0.0,1,1,0,19.0,142.38,27229.12,45.67872736,697.62,0,1,1,4,3,1,934
17,1,1II4PSJ,3,1,1.0,2,2,1,15.0,30.11,16310.82,23.0,737.2,1,0,1,0,3,0,459
64,0,FV90IIN,0,2,0.0,1,1,1,10.0,73.78,33834.1,20.0,1087.338607,0,1,0,1,7,1,948
23,0,YKQ99F6,0,4,0.0,2,1,0,12.0,32.15,21956.72,6.0,705.64,0,1,1,4,3,0,900
59,0,9VVQY6N,1,0,1.0,2,2,1,16.0,811.26,12516.52,24.0,532.11,1,1,1,0,2,1,278
12,1,F1NWSQ8,0,2,0.0,2,3,2,16.0,1252.97,2481.88,21.0,521.71,0,1,1,0,0,1,721
48,0,09XTYOU,1,5,1.0,2,1,2,14.0,542.84,41638.31,27.0,701.81,1,0,0,1,7,0,288
42,0,K3DTMK3,0,1,0.0,1,1,2,16.0,442.59,46421.14,18.0,1280.970294,0,1,1,2,1,0,553
25,1,DIRVTN7,1,1,0.0,1,1,2,20.0,74.66,4806.41,16.0,708.35,1,0,1,3,7,0,411
38,1,JM42GJ6,2,2,1.0,0,1,2,5.0,34.38,6657.27,18.0,694.52,0,1,0,1,1,1,116
29,0,C8PIN9B,0,2,0.0,2,3,1,12.0,322.12,9535.23,16.0,638.87,1,0,1,4,3,1,114
51,0,2K5UNCR,1,1,1.0,2,2,2,5.0,41.95,34192.2,0.64365928,650.58,1,0,1,2,3,1,918
13,0,SCP4DY0,0,0,0.0,0,2,2,17.0,327.32,13467.31,18.0,697.62,1,0,0,1,1,0,885
15,1,4HVJJIZ,3,4,0.0,2,0,2,18.0,480.63,67171.55,11.0,785.03,0,1,1,3,8,0,146
44,1,UKIQRXL,1,5,0.0,2,2,2,2.0,1002.634212,34472.8,11.0,782.73,1,0,0,1,7,0,931
62,0,VF04TS8,3,2,1.0,1,1,0,20.0,60.81,39489.4,16.0,1313.395143,0,1,1,0,3,1,336
56,0,Y7I65CD,0,4,0.0,1,1,2,8.0,45.11,37053.22,11.0,725.33,1,0,0,1,5,0,553
15,0,OFO2PVW,0,1,0.0,2,1,1,16.0,40.5,33303.3,9.0,738.05,1,0,0,1,6,0,571
35,0,B43GLH2,0,0,1.0,2,1,0,8.0,401.92,11403.07,16.0,600.79,1,0,0,1,2,1,1078
56,1,QSACGK2,0,4,0.0,1,1,0,18.0,200.77,56492.4,3.0,761.58,1,0,1,2,5,0,800
51,0,V35Q7AP,1,1,0.0,2,1,1,12.0,0.0,42937.53,8.0,697.62,0,1,1,0,4,0,667
44,1,MYDOSCE,1,2,1.0,2,1,0,14.0,112.7,26127.16,10.0,693.8,0,1,0,1,1,1,972
25,1,RF5SBVY,2,1,0.0,0,1,1,15.0,47.02,47829.73,27.0,621.76,0,1,0,1,3,1,241
20,0,9TEOFZX,2,0,0.0,1,0,2,12.0,0.0,38099.03,16.0,609.31,0,1,0,1,3,1,754
36,1,WZ7YMEG,0,5,1.0,1,2,2,12.0,191.52,48968.18,24.0,788.48,0,1,1,3,7,0,931
38,2,GFK4LRF,2,1,0.0,0,2,0,13.0,34.97,41641.74,17.0,770.72,0,1,0,1,8,0,906
23,0,1QHAT6R,0,2,1.0,0,3,1,13.0,57.56,23147.92,9.0,697.62,1,0,1,4,0,1,201
39,0,KO7TVBF,1,0,1.0,2,2,1,18.0,30.83,44517.67,28.0,516.56,1,0,1,0,7,1,108
60,1,YSIULDY,2,4,0.0,2,1,1,15.0,61.44,12243.41,0.0,755.92,1,0,0,1,2,0,504
25,1,C63ULGM,3,4,0.0,2,2,2,13.0,274.5,9805.59,16.0,775.92,1,0,1,0,1,0,462
59,0,4PW55ID,0,0,1.0,0,1,0,9.0,30.58,20009.64,14.0,510.42,1,0,0,1,1,1,886
12,0,Q6008NY,0,2,0.0,2,2,1,16.0,191.27,11510.35,10.0,686.09,0,1,1,0,1,1,950
22,1,K965CUM,1,5,0.0,2,2,2,11.0,377.27,60103.5,12.0,718.22,0,1,1,3,4,0,229
31,1,4SLXJA5,2,3,0.0,1,1,1,18.0,34.79,33063.21,8.0,759.96,0,1,0,1,4,0,155
43,0,QP3N4SY,1,5,1.0,0,1,0,11.0,0.0,34413.68,22.0,638.56,1,0,0,1,7,1,129
55,1,EVBQY12,3,3,0.0,1,2,0,17.0,57.62,99819.19,6.0,796.42,1,0,0,1,6,0,699
50,1,VKCBJJA,0,5,1.0,1,3,1,8.0,316.61,3447.02,47.42559764,719.7,1,0,0,1,0,0,102
54,0,EP6MVY1,1,3,0.0,2,1,2,14.0,127.27,48038.3,13.0,767.68,0,1,0,1,2,0,26
27,1,8YSXA25,3,5,0.0,2,0,1,10.0,311.46,15168.51,28.0,409.5145324,1,1,1,0,0,1,594
23,1,0ILLKLN,3,1,0.0,1,3,1,12.0,34.92,44006.83,16.0,347.6018086,0,1,1,2,6,0,769
56,0,7U7ILCH,1,2,0.0,2,3,1,13.0,73.49,19854.03,8.0,697.62,0,1,0,1,0,1,789
49,1,V76BHBW,0,5,1.0,1,2,1,11.0,31.03,11377.89,16.0,700.58,0,1,0,1,3,0,226
32,0,4DM5EL9,0,2,0.0,2,2,1,10.0,34.85,41149.32,25.0,516.67,1,0,1,0,0,1,1042
20,1,5YCZFEQ,0,2,0.0,0,2,1,16.0,388.01,1375.47,23.0,522.07,1,1,1,2,1,1,674
51,0,LD23KUL,2,2,0.0,2,1,0,11.0,107.9,45520.85,20.0,601.31,1,0,1,2,1,1,273
27,1,S9QC6B6,3,5,0.0,0,1,0,8.0,33.36,14767.62,25.0,762.95,0,1,0,1,3,0,881
43,0,7K609ON,0,3,1.0,0,1,1,18.0,822.8506564,7998.85,51.08330726,784.64,1,0,1,0,3,0,377
52,0,XOXOPHE,3,2,0.0,0,3,0,14.0,188.55,12163.78,16.0,689.49,1,0,0,1,3,1,853
49,1,0FSZVX5,2,1,1.0,2,1,0,17.0,134.05,98684.94,2.0,852.9826742,1,0,1,0,8,0,1007
23,1,FGPHFYW,0,0,0.0,0,0,2,7.0,336.11,35133.65,10.0,695.6,1,1,1,2,1,1,521
32,1,VVJKJTC,0,2,0.0,2,3,2,15.0,158.43,44781.85,10.0,518.08,1,0,1,3,2,1,1069
64,1,GFWE72T,3,3,1.0,1,3,0,15.0,365.82,31189.02,5.0,739.07,0,1,1,2,5,0,913
15,0,PY86U6O,0,2,0.0,0,3,0,14.0,282.27,4024.62,7.0,697.62,0,1,1,4,3,1,8
42,0,D4EOVRH,0,0,0.0,1,1,0,14.0,329.92,42943.7,16.0,647.35,0,1,1,0,1,1,969
10,1,E3JH5MN,3,0,1.0,1,3,0,6.0,77.79,39779.24,12.0,690.15,0,1,0,1,2,1,1020
26,0,3L8U4BB,0,0,1.0,2,3,0,11.0,82.61,39562.69,0.0,689.77,1,0,1,0,1,1,862
47,1,BXZE6GW,3,0,0.0,1,2,2,8.0,158.22,38620.0,5.0,561.17,1,0,0,1,0,1,791
17,0,DODW7HL,3,0,1.0,0,2,0,15.0,563.93,8422.67,20.0,682.73,1,0,0,1,1,1,976
57,1,DEBG2V3,0,3,1.0,1,1,1,16.0,63.94,23295.27,14.0,794.34,0,1,1,3,0,0,140
49,1,LIMEJJM,1,1,1.0,1,3,2,12.0,260.11,77160.87,19.0,533.1258481,1,1,1,4,4,0,677
48,1,HSZZ224,1,2,0.0,2,1,1,16.0,31.11,23661.15,12.0,530.74,0,1,0,1,1,1,345
64,0,W968FKD,3,5,0.0,1,3,1,19.0,60.21,7477.86,42.6711155,697.62,0,1,1,0,6,0,157
55,1,E9347FP,0,0,0.0,1,2,0,14.0,114.6,30875.28,25.0,686.11,0,1,1,3,3,1,983
28,1,UOKA3Y8,1,5,1.0,0,0,2,17.0,873.55,23699.26,14.0,746.72,0,1,0,1,3,0,514
13,1,TXXLR6N,2,4,0.0,0,1,1,7.0,38.6,57689.38,17.0,751.01,1,0,1,2,6,0,844
17,1,50LWAR2,1,4,1.0,0,3,2,5.0,0.0,45805.11,6.0,732.48,1,1,0,1,2,0,577
45,0,501JI8K,0,3,0.0,0,2,2,7.0,152.73,17873.05,9.0,835.83,0,1,0,1,8,0,813
27,0,Y6J7SRD,3,5,1.0,1,3,2,25.0,64.41,49797.16,7.0,662.3,0,1,0,1,3,1,625
36,1,Y5I8GUX,0,2,0.0,2,3,2,12.0,464.73,42841.42,12.0,668.88,1,0,0,1,3,1,440
35,1,HJYCSXN,1,0,0.0,0,1,0,14.0,139.75,45317.83,43.32826563,568.9,0,1,1,0,7,1,562
60,0,IX5AWCI,2,3,0.0,2,3,1,8.0,251.53,56657.58,17.0,753.49,0,1,0,1,4,0,33
58,1,71XCI1K,0,4,0.0,0,2,0,10.0,479.64,23318.42,1.0,794.84,1,0,0,1,5,0,298
46,1,6HPN3X2,2,1,1.0,2,1,2,15.0,122.67,3769.5,16.0,643.25,1,0,0,1,7,0,996
17,0,OJRYDK1,1,0,0.0,2,2,1,22.0,196.45,26539.72,26.0,643.84,1,0,1,3,1,1,439
26,1,FA76T9W,0,0,0.0,1,1,0,13.0,97.85,40702.55,25.0,584.65,0,1,1,3,1,1,738
35,1,TMZEX2D,0,4,1.0,2,1,2,18.0,108.13,19245.38,12.0,762.07,0,1,0,1,7,0,558
49,0,69B0E3T,3,0,0.0,0,1,1,16.0,144.12,16677.9,9.0,615.36,1,0,1,4,0,1,1056
18,0,JJ3UDUI,0,1,0.0,1,0,1,9.0,248.57,32112.28,10.0,848.52,0,1,0,1,5,0,547
56,0,20BTEL5,1,5,1.0,0,2,0,13.0,0.0,35039.98,26.0,697.62,1,0,0,1,0,0,990
58,1,I7SM94K,1,2,0.0,2,0,0,13.0,418.14,24829.12,21.0,601.59,1,0,0,1,1,1,640
45,0,ZPRUSYI,1,0,0.0,1,1,0,7.0,33.35,36842.15,16.0,383.0959515,1,0,0,1,7,1,759
11,1,V9UT65K,1,5,1.0,0,3,1,14.0,152.25,45521.16,19.0,697.62,0,1,1,2,3,0,500
57,0,XUYL1DW,0,0,1.0,2,1,2,10.0,33.13,36433.26,24.0,658.84,1,0,0,1,2,1,991
50,1,RHBYNIU,0,0,1.0,2,3,1,19.0,523.97,28641.59,14.0,698.23,0,1,1,0,3,1,720
42,0,8BZXY9I,0,0,0.0,2,1,1,18.0,81.65,40333.07,28.0,646.59,0,1,0,1,2,1,471
26,0,JNP8C4T,0,1,1.0,2,1,0,14.0,181.54,2690.05,17.0,730.16,1,0,0,1,1,0,981
12,0,FF6SF4Y,0,3,0.0,0,2,0,11.0,349.34,6515.95,18.0,331.1121543,1,0,1,4,0,0,118
41,1,3BVJL48,1,4,0.0,2,3,1,6.0,0.0,46353.49,6.0,778.03,1,0,0,1,2,0,326
61,1,QQIPK4E,1,2,0.0,1,1,1,3.0,0.0,37646.01,16.0,634.7,0,1,0,1,7,1,754
10,1,3929EFA,1,2,0.0,2,2,1,16.0,160.42,41110.45,21.0,555.47,1,0,0,1,3,1,492
45,0,33X95B1,2,3,0.0,2,2,0,7.0,156.93,9081.72,12.0,697.62,1,0,1,0,2,0,14
24,1,MD2IX4X,0,5,0.0,2,1,0,14.0,331.81,16944.57,18.0,741.91,0,1,0,1,3,0,831
34,0,8C5IP6Q,1,0,1.0,2,1,2,18.0,599.47,5136.13,5.0,567.7,0,1,0,1,0,1,787
63,1,RLJ2GNE,3,3,0.0,0,2,0,12.0,68.45,10878.14,25.0,772.2,0,1,0,1,1,0,216
21,1,FA2HWC4,0,0,1.0,1,1,1,7.0,145.83,5254.77,22.0,618.87,1,0,1,0,7,1,649
17,1,69DJO8Q,0,2,1.0,1,3,1,15.0,71.47,47294.58,12.0,705.76,1,0,0,1,1,1,1008
12,1,J8BL5AY,1,4,0.0,1,2,0,8.0,247.55,6995.54,18.0,737.04,1,0,0,1,1,0,1076
37,0,OI6RFWQ,2,4,0.0,2,2,1,19.0,219.86,13354.96,0.0,711.46,1,0,1,3,3,0,715
29,1,QCPSE84,1,0,0.0,2,2,1,24.0,32.25,11009.7,6.0,663.61,1,0,0,1,1,1,277
18,1,2IG171E,0,2,1.0,0,2,2,10.0,32.83,42027.72,17.0,524.16,0,1,1,0,1,1,465
48,0,F8AHMJ3,1,2,0.0,0,2,2,12.0,377.6,25870.99,9.0,697.62,1,0,1,0,1,1,752
43,1,XJ4LCOX,0,1,0.0,0,3,2,17.0,0.0,40287.63,14.0,758.22,0,1,0,1,4,0,302
32,1,MWLAT6S,2,4,1.0,0,1,1,8.0,158.56,47259.66,17.0,771.83,1,0,0,1,4,0,959
51,0,41ND1UE,0,5,0.0,1,2,2,13.0,283.18,19435.29,22.0,732.95,0,1,0,1,3,0,304
42,1,SCSA2I3,0,1,0.0,0,2,2,16.0,103.31,34172.08,27.0,1067.799756,0,1,0,1,1,1,352
13,1,WJ4F2IE,1,0,0.0,2,1,2,2.0,882.05,32201.63,20.0,670.27,1,1,1,4,2,1,30
14,0,A0OUC0W,1,0,0.0,2,1,0,23.0,34.63,44126.78,14.0,677.26,1,0,0,1,0,1,571
13,1,EY0PD0G,3,0,1.0,2,2,2,14.0,151.71,33922.27,5.0,632.98,1,0,1,3,0,1,940
39,0,C71WLX7,1,2,1.0,2,1,2,3.0,600.57,1982.28,24.0,564.75,0,1,0,1,7,1,1066
50,0,4D58TYA,1,2,1.0,0,2,0,13.0,867.7600749,28998.28,27.0,548.24,0,1,0,1,0,1,35
11,0,46P536D,0,5,1.0,2,1,0,7.0,221.52,41935.09,19.0,777.56,1,0,1,0,2,0,430
34,0,1KIWT92,1,3,1.0,0,0,2,13.0,809.13,84745.36,13.0,1045.959224,1,1,0,1,5,0,215
34,0,53F7LIB,0,3,1.0,0,2,2,22.0,33.1,46842.88,16.0,701.11,0,1,1,3,7,0,120
32,1,LSEWTCT,1,0,0.0,1,2,1,9.0,80.42,38172.39,12.0,579.38,1,0,0,1,3,1,391
16,1,89Y57VM,0,2,1.0,1,1,2,16.0,604.52,4895.47,26.0,535.33,1,1,1,0,3,1,1046
33,1,4VLPGA9,0,2,1.0,0,0,0,11.0,228.53,19117.75,53.74987116,703.54,1,0,1,4,1,1,665
16,1,NA97MG0,2,1,1.0,1,1,2,11.0,539.7,34133.89,27.0,737.95,1,0,1,4,1,0,123
19,1,VWMVCUQ,0,0,0.0,1,0,1,24.0,449.59,44560.89,19.0,637.98,0,1,0,1,1,1,825
42,0,Y6OLS0M,0,2,0.0,0,2,2,14.0,1149.196155,20481.85,27.0,705.64,0,1,0,1,1,1,405
11,1,0OGDUFH,0,0,1.0,0,2,1,18.0,775.75,39563.53,6.0,624.85,1,0,1,0,2,1,929
38,0,05IFWLT,0,2,0.0,0,1,0,13.0,115.65,18525.65,13.0,631.62,0,1,1,3,0,1,873
48,1,TJLWG5V,2,5,0.0,0,2,2,19.0,75.91,83054.55,1.0,733.85,0,1,0,1,6,0,809
46,1,VN22VOK,1,0,0.0,0,1,2,6.0,305.31,13917.53,15.0,697.62,1,0,0,1,2,1,476
24,1,V9C752H,1,0,1.0,0,1,1,26.0,1248.897474,26251.92,16.0,13.90370514,1,0,1,4,7,1,664
17,1,VLJJXWX,1,2,1.0,0,0,1,13.0,828.94,3817.5,43.86709938,580.35,0,1,1,3,7,1,618
42,0,TP7PBJO,0,1,0.0,0,2,2,14.0,252.82,45632.89,27.0,677.38,1,0,1,4,0,1,555
19,0,WFGPDOX,1,2,0.0,0,2,2,7.0,33.39,49477.17,15.0,709.05,0,1,1,0,7,1,401
48,1,VLRZYP8,0,5,0.0,0,0,0,16.0,320.55,49343.89,11.0,716.98,1,1,1,3,7,0,689
50,1,E93W2TP,1,3,0.0,1,1,0,13.0,222.31,16341.2,7.0,798.97,0,1,0,1,6,0,947
12,0,M9UI6ZI,1,4,0.0,2,1,2,12.0,430.77,32307.03,9.0,751.17,1,1,0,1,0,0,1050
19,1,7W7Q9XU,1,5,1.0,1,1,1,8.0,109.51,10107.57,13.0,778.24,0,1,1,0,3,0,46
33,1,T0GFVNK,2,2,0.0,0,1,2,18.0,137.92,11086.8,6.0,549.73,1,0,1,2,2,1,531
17,1,MFS4G61,3,5,1.0,0,2,1,19.0,105.32,43688.11,22.0,697.62,0,1,1,3,2,0,1026
63,0,1G45M78,1,0,0.0,0,1,0,17.0,107.45,27030.74,26.0,669.36,1,0,0,1,0,1,297
45,1,H54GX9T,1,3,1.0,0,2,2,13.0,142.21,66297.77,16.0,804.04,1,0,0,1,8,0,239
18,1,Z0NKDH2,2,1,0.0,1,1,1,2.0,482.56,49798.38,10.0,756.81,1,0,1,2,1,0,735
62,1,QV9JWAC,1,2,0.0,0,3,2,21.0,200.49,12768.4,0.0,674.54,0,1,1,3,0,1,195
15,1,L44O5AL,0,0,0.0,2,0,0,14.0,362.15,11046.42,27.0,889.0586204,0,1,0,1,2,1,864
10,0,C4OWXQZ,3,5,0.0,0,3,1,14.0,82.89,27200.29,5.0,711.48,0,1,1,4,0,0,311
37,0,094UP1N,3,2,1.0,2,1,2,14.0,859.318455,39586.77,16.0,675.67,0,1,1,0,7,1,560
22,0,KOG6PTV,1,4,1.0,1,1,0,20.0,1181.979479,88598.41,15.0,789.12,1,0,0,1,8,0,187
14,1,9LLOSZT,3,5,0.0,1,1,1,15.0,82.85,6068.66,3.0,706.9,1,0,0,1,4,0,121
62,1,0151DSC,2,0,0.0,0,1,1,19.0,312.61,46882.84,20.0,672.3,1,0,1,3,0,1,635
40,1,QFOH4KW,0,1,1.0,0,2,1,13.0,53.45,4500.8,20.0,702.62,1,0,1,0,3,1,264
41,1,XRB8T1T,3,2,0.0,1,0,1,14.0,322.22,19289.96,9.0,620.78,1,1,0,1,1,1,1076
41,0,XR66FQ4,3,4,0.0,2,1,1,18.0,44.06,62372.57,14.0,784.85,1,0,0,1,4,0,708
63,0,PSNQRW7,0,0,1.0,2,3,0,18.0,692.63,8565.46,14.0,523.04,0,1,0,1,0,1,324
61,1,IR8XDD6,0,5,1.0,2,1,2,7.0,186.08,22469.11,16.0,303.6377319,0,1,0,1,3,1,437
45,1,V86EFY5,2,3,0.0,0,1,2,14.0,58.74,79751.4,3.0,786.16,1,0,0,1,4,0,34
40,0,W4V78EV,1,3,0.0,1,1,2,16.0,368.7,46218.25,8.0,724.77,1,1,1,2,5,0,182
63,0,7R38ZRA,3,2,1.0,1,2,2,16.0,31.76,19083.67,8.0,0.0,1,0,1,2,7,1,315
46,1,KSX4DL2,0,4,0.0,0,0,0,5.0,468.64,47224.4,16.0,789.19,1,0,1,2,1,0,670
52,0,LTUFSJ5,0,0,0.0,2,1,1,19.0,32.05,1062.99,20.0,515.83,0,1,0,1,7,1,1041
56,0,5IZ6D3L,0,1,0.0,1,0,1,11.0,541.39,49545.91,26.0,624.04,0,1,1,4,0,0,103
54,0,5RQXY75,0,2,1.0,0,2,1,8.0,2260.70707,17350.19,16.0,1044.942683,1,1,0,1,1,1,59
30,1,UZK6T42,0,2,1.0,1,2,2,18.0,259.39,38646.47,25.0,500.85,0,1,0,1,2,1,95
13,0,GTUEETV,1,5,0.0,2,3,0,3.0,189.49,28690.44,16.0,716.76,0,1,0,1,0,1,423
38,1,4Z6029I,0,5,0.0,1,2,1,8.0,225.33,31318.74,23.0,697.62,1,0,1,3,0,0,123
29,0,EZ1PRCX,3,5,1.0,0,2,0,21.0,407.74,7612.33,22.0,757.54,1,0,0,1,1,0,494
58,1,3AU6QAE,1,4,0.0,0,2,1,12.0,431.08,73765.44,4.0,803.62,1,0,0,1,4,0,614
40,1,8B00Y98,0,0,0.0,0,0,1,13.0,382.31,21290.47,8.0,293.644457,1,0,0,1,1,1,881
28,1,VEPCPLW,1,0,0.0,0,2,2,13.0,251.89,31147.22,9.0,617.93,0,1,1,2,3,1,106
48,1,ZO81N6A,0,2,0.0,0,1,2,5.0,195.35,28730.02,28.0,653.84,1,0,1,3,3,1,244
59,1,QTG64W1,0,2,1.0,0,2,2,6.0,160.56,36238.87,19.0,648.73,1,0,0,1,0,0,260
59,1,7SPM4US,1,2,1.0,2,1,2,11.0,31.37,18061.37,12.0,639.9,1,0,1,3,3,1,323
34,0,I72NLXZ,0,0,1.0,0,2,1,13.0,286.95,24579.73,25.0,564.12,1,1,1,0,7,1,195
23,0,CWAAVPS,0,1,1.0,2,2,0,12.0,1088.436925,36660.64,26.0,781.73,1,0,1,0,1,0,677
64,0,2VKHUR7,1,2,1.0,2,1,2,19.0,261.89,47251.09,28.0,576.61,0,1,1,4,3,1,325
45,1,FQRMYJP,0,1,1.0,2,1,2,16.0,839.89,48513.18,23.0,710.34,0,1,1,4,0,0,533
30,1,GBAXYO1,1,1,1.0,1,1,0,12.0,67.69,29788.71,21.0,782.3,1,0,0,1,0,0,398
31,1,02T4E7K,0,3,0.0,0,2,0,8.0,73.21,8609.58,5.0,774.55,0,1,1,3,6,0,54
33,1,55TQHNO,3,0,1.0,2,1,1,9.0,85.17,11019.85,22.0,664.22,1,0,0,1,2,1,757
