age,gender,security_no,region_category,membership_category,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,tenure_days,value_segment,engagement_segment,price_sensitivity,support_risk,profile_tags,churn_probability,segment,prob_Histo,prob_RF,customer_id,top_drivers,last_purchase_days,lifetime_value,avg_order_value,category_affinity,support_tickets
39,0,LX390L9,1,2,0.0,1,0,0,15.0,356.53,43825.75,23.0,528.07,1,1,0,1,3,1,877,high,low,high,0,value_high;engagement_low;price_sensitive,0.9464218594168958,Standard-At-Risk,0.012608373600189095,0.09,LX390L9,low loyalty points; high average order value; long tenure,15.0,38435182.75,43825.75,1,0
20,0,LO7SJFO,1,1,1.0,0,1,1,5.0,176.82,17395.83,19.0,641.18,1,0,0,1,1,1,311,low,high,high,0,value_low;engagement_high;price_sensitive,0.9464208230109146,Standard-At-Risk,0.9771448304552136,0.97,LO7SJFO,low loyalty points; low average order value; short tenure,5.0,5410103.130000001,17395.83,0,0
55,0,5PBTRGJ,0,1,0.0,1,1,2,16.0,344.14,2430.17,8.0,615.18,0,1,0,1,2,1,660,low,low,high,0,value_low;engagement_low;price_sensitive,0.9464047437495439,Standard-At-Risk,0.0009595136115195419,0.0,5PBTRGJ,low loyalty points; low average order value; long tenure,16.0,1603912.2,2430.17,1,0
17,1,PULDZWH,1,0,1.0,1,2,0,21.0,73.71,7289.15,22.0,321.5460356,1,0,1,4,3,1,785,low,low,high,1,value_low;engagement_low;price_sensitive;support_risk,0.946400520502042,Standard-At-Risk,0.9668071390626638,1.0,PULDZWH,low loyalty points; low average order value; long tenure,21.0,5721982.75,7289.15,1,1
47,1,PJ01BUJ,0,2,0.0,2,2,0,13.0,179.91,20275.47,28.0,523.45,0,1,0,1,2,1,730,medium,medium,high,0,value_medium;engagement_medium;price_sensitive,0.9464000042749248,Standard-At-Risk,0.0009319109382199098,0.0,PJ01BUJ,low loyalty points; low average order value; long tenure,13.0,14801093.100000001,20275.47,2,0
38,0,IVK6J7I,0,0,0.0,1,2,1,21.0,50.96,19538.03,5.0,214.9476,1,0,0,1,0,1,225,medium,low,normal,0,value_medium;engagement_low,0.9463938656032093,Standard-At-Risk,0.0005174851853385527,0.0,IVK6J7I,low loyalty points; low average order value; short tenure,21.0,4396056.75,19538.03,1,0
41,0,QFSKV63,2,1,1.0,1,3,1,16.0,722.97,15572.71,21.0,642.48,0,1,0,1,2,1,290,low,low,high,0,value_low;engagement_low;price_sensitive,0.9463929629256895,Standard-At-Risk,0.5047284895637798,0.33,QFSKV63,low loyalty points; low average order value; short tenure,16.0,4516085.899999999,15572.71,1,0
50,0,RIQH8PD,3,1,0.0,2,2,0,13.0,486.26,10754.86,24.0,604.67,0,1,1,3,7,1,1042,low,medium,high,1,value_low;engagement_medium;price_sensitive;support_risk,0.9463702669473922,Standard-At-Risk,0.0006680415564486363,0.01,RIQH8PD,low loyalty points; low average order value; long tenure,13.0,11206564.120000001,10754.86,2,1
27,0,7VHUXCV,1,1,1.0,0,3,0,15.0,145.15,36462.41,41.826886,656.76,0,1,0,1,1,1,490,high,low,high,0,value_high;engagement_low;price_sensitive,0.9463667041768145,Standard-At-Risk,0.473813653816641,0.18,7VHUXCV,low loyalty points; high average order value; short tenure,15.0,17866580.900000002,36462.41,0,0
22,1,VPPAK93,2,1,0.0,2,2,0,14.0,566.36,31151.24,9.0,604.49,0,1,0,1,1,1,830,medium,medium,high,0,value_medium;engagement_medium;price_sensitive,0.9463598077498058,Standard-At-Risk,0.9714993009200359,0.97,VPPAK93,low loyalty points; high average order value; long tenure,14.0,25855529.200000003,31151.24,2,0
46,0,S9AGXZ6,3,1,0.0,0,2,0,14.0,284.88,37084.04,6.0,615.27,0,1,1,0,2,1,196,high,medium,high,1,value_high;engagement_medium;price_sensitive;support_risk,0.9463494681673092,Standard-At-Risk,0.007794303255321735,0.01,S9AGXZ6,low loyalty points; high average order value; short tenure,14.0,7268471.84,37084.04,0,1
32,0,ZVBN4MC,3,2,0.0,0,3,1,6.0,47.82,43578.45,6.0,683.02,0,1,0,1,0,0,111,high,high,high,0,value_high;engagement_high;price_sensitive,0.94634050386729,Standard-At-Risk,0.0005384985827259879,0.0,ZVBN4MC,low loyalty points; high average order value; short tenure,6.0,4837207.949999999,43578.45,0,0
24,0,Y791I8P,1,1,1.0,0,1,1,12.0,33.24,36108.53,18.0,677.39,1,0,0,1,2,1,305,high,medium,normal,0,value_high;engagement_medium,0.9463225735655952,Standard-At-Risk,0.012605082632732348,0.02,Y791I8P,low loyalty points; high average order value; short tenure,12.0,11013101.65,36108.53,0,0
21,1,MOACV39,1,1,1.0,1,1,2,18.0,49.96,32155.12,14.0,605.52,0,1,0,1,1,1,873,medium,low,high,0,value_medium;engagement_low;price_sensitive,0.9463169227639875,Standard-At-Risk,0.9616995077854668,0.99,MOACV39,low loyalty points; high average order value; long tenure,18.0,28071419.759999998,32155.12,1,0
13,1,MVFR3WZ,0,5,0.0,1,2,0,13.0,68.09,16314.2,10.0,691.7,0,1,1,0,1,1,243,low,medium,high,1,value_low;engagement_medium;price_sensitive;support_risk,0.9463036182851408,Standard-At-Risk,0.40966543835014907,0.08,MVFR3WZ,low loyalty points; low average order value; short tenure,13.0,3964350.6,16314.2,1,1
46,1,ZVHEBIV,0,0,1.0,2,1,2,12.0,0.0,44699.63,22.0,317.3103937,0,1,0,1,3,1,542,high,medium,high,0,value_high;engagement_medium;price_sensitive,0.946303042644909,Standard-At-Risk,0.9902387404586039,0.94,ZVHEBIV,low loyalty points; high average order value; short tenure,12.0,24227199.459999997,44699.63,2,0
51,1,G468HM0,0,1,0.0,1,2,2,10.0,120.09,19532.18,34.68828596,647.86,1,0,1,4,7,1,57,medium,high,normal,1,value_medium;engagement_high;support_risk,0.9463029440938227,Standard-At-Risk,0.9743566931432103,0.98,G468HM0,low loyalty points; low average order value; short tenure,10.0,1113334.26,19532.18,1,1
61,1,1B80P8Q,3,1,1.0,2,0,2,6.0,303.89,20433.34,16.0,668.52,1,1,1,3,1,1,688,medium,high,high,1,value_medium;engagement_high;price_sensitive;support_risk,0.9463019739836194,Standard-At-Risk,0.9717540674621672,0.93,1B80P8Q,low loyalty points; low average order value; long tenure,6.0,14058137.92,20433.34,2,1
41,0,OS6W1RM,1,2,0.0,0,2,0,12.0,143.62,17278.77,27.0,716.53,0,1,0,1,2,0,508,low,medium,high,0,value_low;engagement_medium;price_sensitive,0.9462942743533379,VIP-At-Risk,0.9673104918763563,1.0,OS6W1RM,high loyalty points; low average order value; short tenure,12.0,8777615.16,17278.77,0,0
29,0,VJTSC4W,0,2,0.0,2,1,2,13.0,77.96,35861.17,16.0,1211.145603,0,1,0,1,1,1,375,medium,medium,high,0,value_medium;engagement_medium;price_sensitive,0.9462938214472143,VIP-At-Risk,0.0024526537891108244,0.0,VJTSC4W,high loyalty points; high average order value; short tenure,13.0,13447938.75,35861.17,2,0
46,0,F4M1DNO,0,2,1.0,2,3,0,10.0,647.72,13451.16,20.0,263.2727639,1,1,0,1,1,1,79,low,high,high,0,value_low;engagement_high;price_sensitive,0.9462691758563806,Standard-At-Risk,0.0009879879382726283,0.0,F4M1DNO,low loyalty points; low average order value; short tenure,10.0,1062641.64,13451.16,2,0
59,1,G8OTUV7,1,1,0.0,1,1,1,20.0,68.63,48145.59,14.0,630.77,1,0,0,1,2,1,372,high,low,normal,0,value_high;engagement_low,0.9462556095733449,Standard-At-Risk,0.470453382228967,0.2,G8OTUV7,low loyalty points; high average order value; short tenure,20.0,17910159.48,48145.59,1,0
44,1,V56UCO5,0,1,0.0,2,3,0,6.0,103.82,10999.42,24.0,602.14,0,1,1,0,1,1,483,low,high,high,1,value_low;engagement_high;price_sensitive;support_risk,0.9462351211904457,Standard-At-Risk,0.015202680773593151,0.03,V56UCO5,low loyalty points; low average order value; short tenure,6.0,5312719.86,10999.42,2,1
51,0,N12Z5AU,1,1,0.0,1,2,1,10.0,311.87,8210.03,26.0,665.18,0,1,1,2,7,1,654,low,high,high,1,value_low;engagement_high;price_sensitive;support_risk,0.9462341307129599,Standard-At-Risk,0.002522320620130735,0.0,N12Z5AU,low loyalty points; low average order value; long tenure,10.0,5369359.62,8210.03,1,1
27,0,M7UTFHT,1,1,1.0,0,1,1,8.0,108.43,1790.21,14.0,610.89,1,0,1,2,7,1,480,low,high,high,1,value_low;engagement_high;price_sensitive;support_risk,0.9462334941218596,Standard-At-Risk,0.9811302455196187,1.0,M7UTFHT,low loyalty points; low average order value; short tenure,8.0,859300.8,1790.21,0,1
32,1,P3F6FLC,0,2,1.0,1,1,1,7.0,546.49,48771.92,18.0,561.99,0,1,1,2,0,0,577,high,high,high,1,value_high;engagement_high;price_sensitive;support_risk,0.9462331254541768,Standard-At-Risk,0.954594876047947,0.97,P3F6FLC,low loyalty points; high average order value; long tenure,7.0,28141397.84,48771.92,1,1
62,1,L47G2I6,3,1,0.0,2,1,0,19.0,0.0,12192.54,25.0,627.72,1,1,1,3,0,1,819,low,low,high,1,value_low;engagement_low;price_sensitive;support_risk,0.9462309960470825,Standard-At-Risk,0.9750316836626459,0.92,L47G2I6,low loyalty points; low average order value; long tenure,19.0,9985690.260000002,12192.54,2,1
44,0,87HTO4I,2,2,1.0,0,2,2,19.0,289.79,14972.39,19.0,1383.838895,1,0,0,1,1,1,464,low,low,high,0,value_low;engagement_low;price_sensitive,0.9462284514149335,VIP-At-Risk,0.9603510398419339,0.95,87HTO4I,high loyalty points; low average order value; short tenure,19.0,6947188.96,14972.39,0,0
26,1,YTG51RD,0,1,1.0,1,0,2,18.0,986.32,18308.76,16.0,608.83,1,1,1,2,3,1,615,low,low,high,1,value_low;engagement_low;price_sensitive;support_risk,0.9462234262964898,Standard-At-Risk,0.9656400276380728,0.36,YTG51RD,low loyalty points; low average order value; long tenure,18.0,11259887.399999999,18308.76,1,1
36,1,VXWD2G0,1,2,0.0,2,2,2,19.0,31.31,45422.18,6.0,559.29,1,0,0,1,7,1,858,high,low,normal,0,value_high;engagement_low,0.9462217508485056,Standard-At-Risk,0.0010090960345749635,0.0,VXWD2G0,low loyalty points; high average order value; long tenure,19.0,38972230.44,45422.18,2,0
37,0,1YZ77UY,1,1,0.0,2,1,1,18.0,184.3,28891.28,28.0,640.53,1,0,1,4,3,1,121,medium,low,normal,1,value_medium;engagement_low;support_risk,0.946210511354031,Standard-At-Risk,0.9723334539186728,0.99,1YZ77UY,low loyalty points; high average order value; short tenure,18.0,3495844.88,28891.28,2,1
57,0,V5ZFQJV,0,2,0.0,0,1,2,11.0,0.0,35260.56,27.0,553.11,0,1,1,3,1,1,681,medium,medium,high,1,value_medium;engagement_medium;price_sensitive;support_risk,0.9462088932527634,Standard-At-Risk,0.0006419805268807952,0.0,V5ZFQJV,low loyalty points; high average order value; long tenure,11.0,24012441.36,35260.56,0,1
30,1,8376LU9,3,1,0.0,1,3,2,13.0,180.29,830.2,13.0,648.69,1,0,1,4,7,1,74,low,medium,high,1,value_low;engagement_medium;price_sensitive;support_risk,0.9462003251179204,Standard-At-Risk,0.9703572528225305,0.96,8376LU9,low loyalty points; low average order value; short tenure,13.0,61434.8,830.2,1,1
30,0,AN2V58R,0,1,1.0,2,2,2,9.0,242.87,22301.42,15.0,657.35,1,1,0,1,2,1,803,medium,high,high,0,value_medium;engagement_high;price_sensitive,0.946197198987781,Standard-At-Risk,0.0009385107329810164,0.01,AN2V58R,low loyalty points; low average order value; long tenure,9.0,17908040.259999998,22301.42,2,0
42,1,S12N6II,3,2,0.0,2,1,0,2.0,1280.4,28698.48,0.0,690.23,0,1,1,2,0,1,791,medium,high,high,1,value_medium;engagement_high;price_sensitive;support_risk,0.946180791622951,Standard-At-Risk,0.9538537660701465,0.89,S12N6II,low loyalty points; high average order value; long tenure,2.0,22700497.68,28698.48,2,1
13,1,YUDNXIP,2,1,1.0,1,1,2,8.0,139.69,26722.97,10.0,613.57,1,0,0,1,7,1,891,medium,high,normal,0,value_medium;engagement_high,0.9461770719360758,Standard-At-Risk,0.9715837083193293,0.97,YUDNXIP,low loyalty points; low average order value; long tenure,8.0,23810166.27,26722.97,1,0
26,1,THT7GJ2,0,2,1.0,1,1,2,5.0,0.0,48927.44,20.0,555.6,0,1,0,1,2,1,820,high,high,high,0,value_high;engagement_high;price_sensitive,0.9461727102738823,Standard-At-Risk,0.4741317132410751,0.1,THT7GJ2,low loyalty points; high average order value; long tenure,5.0,40120500.800000004,48927.44,1,0
49,1,E9ZGKWV,0,2,1.0,0,1,0,14.0,202.06,45851.18,28.0,439.5265537,0,1,0,1,1,1,811,high,medium,high,0,value_high;engagement_medium;price_sensitive,0.9461555290332012,Standard-At-Risk,0.9739555635636851,1.0,E9ZGKWV,low loyalty points; high average order value; long tenure,14.0,37185306.98,45851.18,0,0
61,0,NC2QKHF,0,1,0.0,2,2,1,15.0,249.22,20620.16,28.0,620.96,1,1,1,4,1,1,110,medium,low,high,1,value_medium;engagement_low;price_sensitive;support_risk,0.9461432981989325,Standard-At-Risk,0.9723945761879522,0.99,NC2QKHF,low loyalty points; low average order value; short tenure,15.0,2268217.6,20620.16,2,1
58,0,D5AU6FH,0,0,1.0,2,0,1,10.0,897.9,9244.37,21.0,324.4709678,1,1,1,4,3,1,218,low,high,high,1,value_low;engagement_high;price_sensitive;support_risk,0.9461196802947741,Standard-At-Risk,0.48548135947738863,0.34,D5AU6FH,low loyalty points; low average order value; short tenure,10.0,2015272.6600000001,9244.37,2,1
13,1,M0W7T0S,1,2,0.0,2,1,2,9.0,391.08,42025.92,17.0,1108.063485,1,0,0,1,0,1,17,high,high,normal,0,value_high;engagement_high,0.9461065791651854,VIP-At-Risk,0.961819933107747,0.39,M0W7T0S,high loyalty points; high average order value; short tenure,9.0,714440.64,42025.92,2,0
23,1,ZTP9AQV,1,1,1.0,0,0,2,16.0,265.22,26616.27,10.0,659.7,0,1,0,1,1,0,612,medium,low,high,0,value_medium;engagement_low;price_sensitive,0.9461039030595398,Standard-At-Risk,0.9495239759586108,0.95,ZTP9AQV,low loyalty points; low average order value; long tenure,16.0,16289157.24,26616.27,0,0
53,1,83NG5DB,0,2,0.0,2,3,1,13.0,340.01,49711.97,16.0,556.3,0,1,0,1,2,1,730,high,medium,high,0,value_high;engagement_medium;price_sensitive,0.9461022752871913,Standard-At-Risk,0.0010612407497871254,0.0,83NG5DB,low loyalty points; high average order value; long tenure,13.0,36289738.1,49711.97,2,0
20,1,7NWVANW,2,0,1.0,0,0,0,13.0,635.7,6733.89,28.16282391,654.97,0,1,0,1,3,1,1087,low,medium,high,0,value_low;engagement_medium;price_sensitive,0.9460901844011086,Standard-At-Risk,0.01593524260901991,0.07,7NWVANW,low loyalty points; low average order value; long tenure,13.0,7319738.430000001,6733.89,0,0
58,0,G2KU76O,2,1,0.0,0,1,2,15.0,102.71,42677.84,5.0,605.89,1,0,0,1,3,1,990,high,low,normal,0,value_high;engagement_low,0.9460898146680217,Standard-At-Risk,0.9565573942654672,0.98,G2KU76O,low loyalty points; high average order value; long tenure,15.0,42251061.599999994,42677.84,0,0
18,1,7KS1E75,0,5,0.0,0,2,2,13.0,33.68,29909.9,25.0,692.87,0,1,1,2,1,1,1006,medium,medium,high,1,value_medium;engagement_medium;price_sensitive;support_risk,0.9460847897353766,Standard-At-Risk,0.954929367137131,0.95,7KS1E75,low loyalty points; high average order value; long tenure,13.0,30089359.400000002,29909.9,0,1
43,1,RIWYAT7,0,1,1.0,0,0,0,11.0,255.6,33062.59,22.0,634.85,0,1,0,1,0,1,1036,medium,medium,high,0,value_medium;engagement_medium;price_sensitive,0.946084418984989,Standard-At-Risk,0.9734802255248025,0.88,RIWYAT7,low loyalty points; high average order value; long tenure,11.0,34252843.239999995,33062.59,0,0
55,1,YTQIHEC,1,1,0.0,2,2,2,10.0,249.48,18962.15,27.0,625.92,0,1,0,1,2,0,790,medium,high,high,0,value_medium;engagement_high;price_sensitive,0.9460771598989884,Standard-At-Risk,0.9569198809760632,0.97,YTQIHEC,low loyalty points; low average order value; long tenure,10.0,14980098.500000002,18962.15,2,0
33,0,VPVKHNB,3,1,1.0,2,3,2,18.0,168.85,32253.06,22.0,676.11,1,0,1,3,7,1,427,medium,low,normal,1,value_medium;engagement_low;support_risk,0.9460767983583411,Standard-At-Risk,0.0005384985827259879,0.0,VPVKHNB,low loyalty points; high average order value; short tenure,18.0,13772056.620000001,32253.06,2,1
20,0,GNO6X05,1,0,0.0,2,2,0,16.0,63.17,9531.82,0.0,653.79,0,1,1,2,7,1,1015,low,low,high,1,value_low;engagement_low;price_sensitive;support_risk,0.946065707262535,Standard-At-Risk,0.9706502871788247,0.97,GNO6X05,low loyalty points; low average order value; long tenure,16.0,9674797.299999999,9531.82,2,1
19,1,93XHGT9,0,2,0.0,1,3,0,11.0,80.82,49992.11,23.0,688.45,1,0,0,1,0,1,596,high,medium,normal,0,value_high;engagement_medium,0.9460613257950458,Standard-At-Risk,0.007860600082627409,0.04,93XHGT9,low loyalty points; high average order value; long tenure,11.0,29795297.56,49992.11,1,0
29,0,N7M68R9,0,0,0.0,2,2,0,10.0,160.08,38309.82,23.0,640.96,0,1,1,3,0,0,890,high,high,high,1,value_high;engagement_high;price_sensitive;support_risk,0.9460512049299203,Standard-At-Risk,0.013021625309959133,0.03,N7M68R9,low loyalty points; high average order value; long tenure,10.0,34095739.8,38309.82,2,1
46,0,UWW9ORU,0,1,1.0,1,2,0,8.0,57.67,43115.46,26.0,633.66,0,1,1,4,2,1,221,high,high,high,1,value_high;engagement_high;price_sensitive;support_risk,0.9460380221158513,Standard-At-Risk,0.0081734472081299,0.02,UWW9ORU,low loyalty points; high average order value; short tenure,8.0,9528516.66,43115.46,1,1
45,0,54DJW05,1,0,0.0,0,2,2,22.0,289.77,21324.33,14.0,202.379944,1,0,0,1,0,1,176,medium,low,normal,0,value_medium;engagement_low,0.9460218496352548,Standard-At-Risk,0.48445375941473495,0.17,54DJW05,low loyalty points; low average order value; short tenure,22.0,3753082.08,21324.33,0,0
46,1,SDY3L3H,1,1,1.0,3,3,1,13.0,902.84,48361.34,7.0,676.53,1,0,1,3,0,1,438,high,medium,normal,1,value_high;engagement_medium;support_risk,0.9460207280445699,Standard-At-Risk,0.9638192570850107,0.99,SDY3L3H,low loyalty points; high average order value; short tenure,13.0,21182266.919999998,48361.34,3,1
23,0,OFMXT8O,3,1,1.0,1,1,2,11.0,299.48,33710.07,11.0,639.2,1,0,0,1,1,1,773,medium,medium,normal,0,value_medium;engagement_medium,0.9460164901908706,Standard-At-Risk,0.9702084504052156,0.97,OFMXT8O,low loyalty points; high average order value; long tenure,11.0,26057884.11,33710.07,1,0
29,0,6U3ERP7,1,2,1.0,1,3,2,13.0,144.18,36220.43,6.0,697.62,0,1,1,2,0,1,861,high,medium,high,1,value_high;engagement_medium;price_sensitive;support_risk,0.9460163199696695,Standard-At-Risk,0.9098202205219563,0.21,6U3ERP7,low loyalty points; high average order value; long tenure,13.0,31185790.23,36220.43,1,1
24,0,OLCHDGZ,3,0,1.0,2,1,1,14.0,129.06,31371.56,29.0,614.74,0,1,0,1,2,1,1015,medium,medium,high,0,value_medium;engagement_medium;price_sensitive,0.9460139233965873,Standard-At-Risk,0.0109997467943111,0.03,OLCHDGZ,low loyalty points; high average order value; long tenure,14.0,31842133.400000002,31371.56,2,0
31,0,AZT0GGV,1,0,0.0,1,3,2,17.0,183.75,49545.28,22.0,593.1,1,0,1,0,1,1,1031,high,low,normal,1,value_high;engagement_low;support_risk,0.9460089226197039,Standard-At-Risk,0.9682016484279558,0.91,AZT0GGV,low loyalty points; high average order value; long tenure,17.0,51081183.68,49545.28,1,1
55,1,1GGRA5A,1,1,0.0,0,3,2,11.0,1020.937544,6395.48,16.0,627.18,0,1,1,2,1,1,734,low,medium,high,1,value_low;engagement_medium;price_sensitive;support_risk,0.9460074514085386,Standard-At-Risk,0.002627622486800987,0.0,1GGRA5A,low loyalty points; low average order value; long tenure,11.0,4694282.319999999,6395.48,0,1
25,1,ICIUWEW,1,0,0.0,0,2,1,13.0,146.97,39503.36,6.0,1160.682413,1,0,1,0,7,1,881,high,medium,normal,1,value_high;engagement_medium;support_risk,0.9460065728374283,VIP-At-Risk,0.973660665441891,0.96,ICIUWEW,high loyalty points; high average order value; long tenure,13.0,34802460.160000004,39503.36,0,1
22,0,UX6X22O,0,0,1.0,0,2,1,22.0,55.49,8190.18,29.0,604.03,1,0,0,1,2,0,869,low,low,high,0,value_low;engagement_low;price_sensitive,0.9460061604818409,Standard-At-Risk,0.9590584916845941,0.97,UX6X22O,low loyalty points; low average order value; long tenure,22.0,7117266.42,8190.18,0,0
53,1,2O3MKC4,0,2,0.0,2,2,2,18.0,197.11,38402.91,11.0,1058.927916,1,0,0,1,0,1,652,high,low,normal,0,value_high;engagement_low,0.9459967330855406,VIP-At-Risk,0.6376732987826775,0.92,2O3MKC4,high loyalty points; high average order value; long tenure,18.0,25038697.320000004,38402.91,2,0
47,0,4TLL5UK,0,1,1.0,1,2,0,3.0,278.45,20307.81,29.0,608.28,1,0,1,3,1,1,848,medium,high,normal,1,value_medium;engagement_high;support_risk,0.9459900405647442,Standard-At-Risk,0.00039177721318298374,0.0,4TLL5UK,low loyalty points; low average order value; long tenure,3.0,17221022.880000003,20307.81,1,1
19,1,XBTQH6L,2,5,1.0,2,1,2,10.0,59.33,43237.17,21.0,688.36,0,1,0,1,3,1,52,high,high,high,0,value_high;engagement_high;price_sensitive,0.9459786466403848,Standard-At-Risk,0.962618188311677,0.94,XBTQH6L,low loyalty points; high average order value; short tenure,10.0,2248332.84,43237.17,2,0
14,1,7RZVRI5,0,0,0.0,1,2,1,12.0,113.47,25587.5,22.0,675.53,0,1,0,1,3,1,1059,medium,medium,high,0,value_medium;engagement_medium;price_sensitive,0.9459778443882293,Standard-At-Risk,0.9565764132305298,1.0,7RZVRI5,low loyalty points; low average order value; long tenure,12.0,27097162.5,25587.5,1,0
64,1,4EDNYPS,1,2,0.0,1,2,2,18.0,197.09,20770.65,26.0,672.78,1,0,0,1,0,1,583,medium,low,normal,0,value_medium;engagement_low,0.9459763706573222,Standard-At-Risk,0.9556498295367418,0.94,4EDNYPS,low loyalty points; low average order value; long tenure,18.0,12109288.950000001,20770.65,1,0
57,1,FQSDJPV,0,2,0.0,0,1,2,7.0,0.0,42996.07,8.0,719.86,1,0,0,1,1,0,796,high,high,normal,0,value_high;engagement_high,0.9459382382616162,VIP-At-Risk,0.9674427014155015,1.0,FQSDJPV,high loyalty points; high average order value; long tenure,7.0,34224871.72,42996.07,0,0
18,1,18Y9R61,1,2,1.0,1,0,1,17.0,1601.362819,16494.28,12.0,321.0843754,1,0,1,4,0,1,780,low,low,high,1,value_low;engagement_low;price_sensitive;support_risk,0.9459298929956218,Standard-At-Risk,0.9769780101647914,0.97,18Y9R61,low loyalty points; low average order value; long tenure,17.0,12865538.399999999,16494.28,1,1
